ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job,Gen
92,Cameron,Smith,30,Male,70,63,57,1,4,88,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Mia?,I married Mia when I was 18 and they were 20,What happened to your right arm?,I burned my right arm when I was 20,What happened to your right arm?,I crippled my right arm when I was 58,How many friends do you have?,I have 4 friends,Hunter,3
93,Graham,Laird,31,Male,69,47,48,0,4,95,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I burned my right leg when I was 48,What happened to your left arm?,I crippled my left arm when I was 69,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 73 when he died,Farmer,3
94,Joseph,Husband,31,Male,69,64,65,3,4,97,ESTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left arm?,I lost my left arm when I was 69,Who was your first friend?,My first friend was Ariana Doig,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Lena who was born 6 years after me,How old was your mother when she died?,My mother was 87 when she died,Smith,3
96,Peter,Brodie,34,Male,66,55,52,2,4,98,ESTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I burned my left leg when I was 56,Who were your parents?,My mother was Linsey and my father was Richard,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Soldier,3
98,Lena,Brodie,37,Female,63,64,65,2,4,96,ESTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 51,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 25 years old when she had me,Do you have any shared friends with Joseph Husband?,No. Joseph and I don't share any friends,Weaver,3
100,Aidan,Lang,38,Male,62,73,67,0,4,Single,ESFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I burned my left leg when I was 56,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father was 68 when he died,Who was your first friend?,My first friend was Ariana Doig,Soldier,3
105,Dale,Smith,45,Male,55,63,57,0,4,103,ENTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old was your mother when she had you?,My mother was 34 years old when she had me,Do you have any shared friends with Peter Brodie?,No. Peter and I don't share any friends,Who were your parents?,My mother was Natasha and my father was Frankie,How many friends do you have?,I have 4 friends,Soldier,3
106,Conor,Walsh,46,Male,54,56,51,0,4,Single,ESFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 75 when he died,Who was your first friend?,My first friend was Abbi Husband,What is your eldest sibling's age?,My eldest sibling is Aoife who was born in the year 27,Smith,3
107,Charlene,Waters,46,Female,54,82,71,4,4,108,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother was 75 when she died,Do you have any children?,I have 4 wonderful children!,How old was your mother when she had you?,My mother was 21 years old when she had me,Do you have any shared friends with Kiera Smith?,No. Kiera and I don't share any friends,Weaver,3
110,Conor,Walsh,48,Male,52,72,61,1,4,101,ESTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with Cameron Smith?,No. Cameron and I don't share any friends,Who were your parents?,My mother was Rachel and my father was Brody,How many friends do you have?,I have 4 friends,Smith,3
113,Alexis,Smith,49,Female,51,72,61,5,4,109,ESTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 23,Who were your parents?,My mother was Rachel and my father was Brody,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Weaver,3
115,Kayden,Mcleod,50,Male,50,59,46,1,4,112,ISTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Nicolle?,I married Nicolle when I was 18 and they were 19,What happened to your right arm?,I burned my right arm when I was 22,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 42 years old when she had me,Hunter,3
116,Kerri,Smith,51,Female,49,63,57,2,4,122,ENTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Taylor Smith?,No. Taylor and I don't share any friends,Who were your parents?,My mother was Natasha and my father was Frankie,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Weaver,3
117,Craig,Thomas,52,Male,48,74,70,0,3,Single,INFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old was your father when he died?,My father was 67 when he died,Who was your first friend?,My first friend was Kayden Mcleod,What is your eldest sibling's age?,My eldest sibling is Olly who was born in the year 43,How old was your mother when she died?,My mother was 63 when she died,Soldier,3
118,Laura,Smith,54,Female,46,63,57,0,4,Single,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 28,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 43 years old when she had me,Do you have any shared friends with Charlene Waters?,No. Charlene and I don't share any friends,Farmer,3
119,Corey,Mcleod,56,Male,44,59,46,0,4,Single,ISTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who were your parents?,My mother was Emily and my father was Arlo,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 42 when he died,Soldier,3
120,Lindsey,Walsh,57,Female,43,77,69,4,4,114,ESFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 36,Who was your first friend?,My first friend was Corey Mcleod,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Weaver,3
121,Rowan,Copland,57,Female,43,97,94,2,4,126,ESTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 20 years old when she had me,Do you have any shared friends with Kiera Smith?,No. Kiera and I don't share any friends,Who were your parents?,My mother was Abbi and my father was Joseph,Weaver,4
122,Calum,Smith,58,Male,42,88,92,2,4,116,ESTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 20,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Hunter,4
123,John,Thomas,60,Male,40,74,70,0,4,Single,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your torso?,I crippled my torso when I was 36,Who was your first friend?,My first friend was Craig Thomas,What is your eldest sibling's age?,My eldest sibling is Olly who was born in the year 43,How old was your mother when she died?,My mother was 63 when she died,Farmer,3
124,Gail,Shankland,60,Female,40,75,66,3,4,129,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I have 3 wonderful children!,How old was your mother when she had you?,My mother was 39 years old when she had me,Do you have any shared friends with Aidan Lang?,No. Aidan and I don't share any friends,Who were your parents?,My mother was Hazel and my father was Jack,Housewife,3
125,Jax,Doig,63,Male,37,89,83,1,4,130,ISTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Alexis Smith,Hunter,3
126,Marc,Copland,64,Male,36,90,76,2,4,121,ISTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Rowan?,I married Rowan when I was 18 and they were 25,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Beth who was born 1 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,Farmer,3
127,Shaun,Husband,64,Male,36,97,94,1,4,131,ESTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old was your mother when she had you?,My mother was 27 years old when she had me,Do you have any shared friends with Marc Copland?,No. Marc and I don't share any friends,Who were your parents?,My mother was Abbi and my father was Joseph,How many friends do you have?,I have 4 friends,Hunter,4
128,Niall,Brodie,64,Male,36,98,96,1,4,139,ESTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Taylor Smith,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Violet who was born 8 years after me,Hunter,4
129,Zak,Shankland,65,Male,35,82,71,3,4,124,ENFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your mother when she died?,My mother was 75 when she died,Do you have any children?,I have 3 wonderful children!,How old was your mother when she had you?,My mother was 40 years old when she had me,Do you have any shared friends with Olly Thomas?,No. Olly and I don't share any friends,Smith,3
130,Beth,Doig,65,Female,35,90,76,1,4,125,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who were your parents?,My mother was Robyn and my father was Gerald,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 72 when he died,Housewife,3
131,Mya,Husband,65,Female,35,97,94,1,4,127,ESTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who was your first friend?,My first friend was Niall Brodie,What is your eldest sibling's age?,My eldest sibling is Rowan who was born in the year 57,How old was your mother when she died?,My mother was 32 when she died,Do you have any children?,I just have the one child,Weaver,4
132,Conor,Thomas,66,Male,34,74,70,0,4,Single,ISFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right leg?,I burned my right leg when I was 21,What happened to your right arm?,I scarred my right arm when I was 27,How old was your mother when she had you?,My mother was 46 years old when she had me,Do you have any shared friends with Iona Thomas?,No. Iona and I don't share any friends,Soldier,3
133,Ann,Shankland,66,Female,34,75,66,1,4,134,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who were your parents?,My mother was Hazel and my father was Jack,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 82 when he died,Housewife,3
134,Gerald,Shankland,66,Male,34,82,71,1,4,133,ENFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,Who was your first friend?,My first friend was Conor Thomas,What is your eldest sibling's age?,My eldest sibling is Charlene who was born in the year 46,How old was your mother when she died?,My mother was 75 when she died,Do you have any children?,I just have the one child,Hunter,3
135,Leanne,Waters,66,Female,34,107,108,1,4,142,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 21,How old was your mother when she had you?,My mother was 20 years old when she had me,Do you have any shared friends with Corey Mcleod?,No. Corey and I don't share any friends,Who were your parents?,My mother was Charlene and my father was Carson,Weaver,4
136,Callum,Walsh,68,Male,32,102,99,0,4,Single,ESFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father was 53 when he died,Who was your first friend?,My first friend was Leanne Waters,Hunter,4
137,Hunter,Lang,69,Male,31,85,86,0,4,Single,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 43 years old when she had me,Farmer,4
138,Keir,Walsh,69,Male,31,101,110,0,4,140,ESTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your torso?,I crippled my torso when I was 30,Do you have any shared friends with Ann Shankland?,No. Ann and I don't share any friends,Who were your parents?,My mother was Lynsey and my father was Conor,How many friends do you have?,I have 4 friends,Smith,4
139,Lynn,Brodie,72,Female,28,90,76,1,4,128,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 72 when he died,Who was your first friend?,My first friend was Jax Doig,What is your eldest sibling's age?,My eldest sibling is Marc who was born in the year 64,Housewife,3
140,Violet,Walsh,72,Female,28,98,96,0,4,138,ESTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 35 years old when she had me,Do you have any shared friends with Niall Brodie?,Yes. We have 1 shared friend. It's Mya Husband,Weaver,4
142,Evan,Waters,74,Male,26,107,108,1,4,135,ENTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I lost my left leg when I was 16,How old was your father when he died?,My father was 38 when he died,Who was your first friend?,My first friend was Gail Shankland,What is your eldest sibling's age?,My eldest sibling is Leanne who was born in the year 66,Smith,4
143,Carolyn,Waters,80,Female,20,107,108,0,3,Single,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 34 years old when she had me,Do you have any shared friends with Gerald Shankland?,No. Gerald and I don't share any friends,Farmer,4
144,Jackson,Smith,82,Male,18,113,109,0,4,141,ESTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who were your parents?,My mother was Alexis and my father was Taylor,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 23 when he died,Farmer,4
145,Niamh,Smith,83,Female,17,116,122,0,3,Single,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who was your first friend?,My first friend was Beth Doig,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Jake who was born 13 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Farmer,5
146,Emily,Mcleod,84,Female,16,112,115,0,3,Single,ISTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she had you?,My mother was 35 years old when she had me,Do you have any shared friends with Kimberly Walsh?,Yes. We have 1 shared friend. It's Jane Husband,Who were your parents?,My mother was Nicolle and my father was Kayden,How many friends do you have?,I have 3 friends,Housewife,4
147,Kimberly,Walsh,84,Female,16,120,114,0,4,Single,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 46 when he died,Who was your first friend?,My first friend was Emily Mcleod,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Blair who was born 4 years after me,Housewife,4
148,Jane,Husband,84,Female,16,131,127,0,4,Single,ESTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 19 years old when she had me,Do you have any shared friends with Kimberly Walsh?,Yes. We have 1 shared friend. It's Emily Mcleod,Housewife,5
149,Abbi,Thomas,88,Female,12,111,104,0,3,Single,INFJ,Who were your parents?,My mother was Iona and my father was Olly,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 55 when he died,Who was your first friend?,My first friend was Emily Mcleod,Child,4
150,Blair,Walsh,88,Male,12,120,114,0,4,Single,ESFJ,How long have you been friends with Hunter?,I've been friends with Hunter since I was 1,What happened to your left arm?,I burned my left arm when I was 11,What is your eldest sibling's age?,My eldest sibling is Kimberly who was born in the year 84,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,4
151,Lynsey,Shankland,88,Female,12,124,129,0,4,Single,ENFJ,How old was your mother when she had you?,My mother was 28 years old when she had me,Do you have any shared friends with Callum Walsh?,No. Callum and I don't share any friends,Who were your parents?,My mother was Gail and my father was Zak,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Child,4
152,Lindsay,Waters,89,Female,11,107,108,0,3,Single,ENTJ,When were you born?,I was born in the year 89,How old was your father when he died?,My father was 38 when he died,Who was your first friend?,My first friend was Carolyn Waters,What is your eldest sibling's age?,My eldest sibling is Leanne who was born in the year 66,How old was your mother when she died?,My mother is actually still alive,Child,4
153,Rachel,Smith,90,Female,10,113,109,0,4,Single,ENTP,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 41 years old when she had me,Do you have any shared friends with Lynn Brodie?,No. Lynn and I don't share any friends,Who were your parents?,My mother was Alexis and my father was Taylor,How many friends do you have?,I have 4 friends,Child,4
154,Mollie,Walsh,91,Female,9,120,114,0,2,Single,ESFJ,How long have you been friends with Mila?,I've been friends with Mila since I was 5,What happened to your left arm?,I burned my left arm when I was 7,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 46 when he died,Who was your first friend?,My first friend was Lynsey Shankland,Child,4
155,Mila,Smith,92,Female,8,113,109,0,2,Single,ESTP,When were you born?,I was born in the year 92,Do you get along well with Lilly?,I talked to Lilly when I was 1 but we didn't work as friends,What is your eldest sibling's age?,My eldest sibling is Jackson who was born in the year 82,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,4
156,Roy,Copland,92,Male,8,121,126,0,2,Single,ISTP,How old was your mother when she had you?,My mother was 35 years old when she had me,Do you have any shared friends with Jackson Smith?,No. Jackson and I don't share any friends,Who were your parents?,My mother was Rowan and my father was Marc,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. but I only have one sibling,Child,4
157,Lilly,Shankland,92,Female,8,124,129,0,3,Single,ENFJ,When were you born?,I was born in the year 92,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Maya Shankland,What is your eldest sibling's age?,My eldest sibling is Lynsey who was born in the year 88,How old was your mother when she died?,My mother is actually still alive,Child,4
158,Maya,Shankland,92,Female,8,133,134,0,3,Single,ENFP,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 26 years old when she had me,Do you have any shared friends with Lilly Shankland?,No. Lilly and I don't share any friends,Who were your parents?,My mother was Ann and my father was Gerald,How many friends do you have?,I have 3 friends,Child,4
159,Caitlin,Thomas,93,Female,7,111,104,0,2,Single,ISFJ,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 55 when he died,Who was your first friend?,My first friend was Blair Walsh,What is your eldest sibling's age?,My eldest sibling is Abbi who was born in the year 88,How old was your mother when she died?,My mother was 46 when she died,Child,4
160,Elise,Walsh,94,Female,6,120,114,0,2,Single,ESFJ,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Lynsey Shankland?,No. Lynsey and I don't share any friends,Who were your parents?,My mother was Lindsey and my father was Alistair,How many friends do you have?,I don't have any friends,Child,4
161,Gregor,Copland,94,Male,6,121,126,0,3,Single,ESTP,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Lindsay Waters,What is your eldest sibling's age?,My eldest sibling is Roy who was born in the year 92,How old was your mother when she died?,My mother is actually still alive,Child,4
162,Carla,Smith,95,Female,5,113,109,0,2,Single,ESTP,How long have you been friends with Blair?,I've been friends with Blair since I was 1,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 46 years old when she had me,Do you have any shared friends with Blair Walsh?,No. Blair and I don't share any friends,Who were your parents?,My mother was Alexis and my father was Taylor,Child,4
163,Matilda,Doig,95,Female,5,130,125,0,2,Single,ISTP,When were you born?,I was born in the year 95,How many friends do you have?,I don't have any friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Carla Smith,Child,4
164,Calvin,Brodie,95,Male,5,139,128,0,1,Single,ISTP,Do you get along well with Kimberly?,I talked to Kimberly when I was 1 but we didn't work as friends,How long have you been friends with Gregor?,I've been friends with Gregor since I was 3,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,5
165,Jake,Smith,96,Male,4,116,122,0,1,Single,ESTP,How old was your mother when she had you?,My mother was 45 years old when she had me,Do you have any shared friends with Maya Shankland?,No. Maya and I don't share any friends,Who were your parents?,My mother was Kerri and my father was Calum,How many friends do you have?,Maya is my only real friend.,Do you have any siblings?,Yes. but I only have one sibling,Child,5
166,Anne,Shankland,96,Female,4,124,129,0,1,Single,ENFJ,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Caitlin Thomas,What is your eldest sibling's age?,My eldest sibling is Lynsey who was born in the year 88,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,4
167,Innes,Smith,98,Male,2,113,109,0,1,Single,ESTP,How old was your mother when she had you?,My mother was 49 years old when she had me,Do you have any shared friends with Elise Walsh?,No. Elise and I don't share any friends,Who were your parents?,My mother was Alexis and my father was Taylor,How many friends do you have?,Elise is my only real friend.,Do you have any siblings?,Yes. I actually have 4 siblings,Child,4
168,Hugh,Waters,99,Male,1,135,142,0,1,Single,ENTJ,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Rachel Smith,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,5
