ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job,Gen
217,Dylan,Bates,25,Male,75,106,105,2,4,203,ENTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 22,What happened to your right leg?,I scarred my right leg when I was 27,What happened to your left leg?,I burned my left leg when I was 48,What happened to your right arm?,I crippled my right arm when I was 53,Hunter,3
218,Lyndsey,Garner,25,Female,75,107,118,1,4,206,INFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 22 years old when she had me,Do you have any shared friends with Deborah Skinner?,No. Deborah and I don't share any friends,Who were your parents?,My mother was Bonnie and my father was Martin,Housewife,3
219,Bradley,Mcghie,25,Male,75,115,116,5,4,207,INTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I burned my left leg when I was 18,What happened to your right arm?,I burned my right arm when I was 22,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Smith,3
223,Tracy,Drummond,27,Female,73,20,73,3,4,252,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 79 when he died,Who was your first friend?,My first friend was Rory Morris,Farmer,2
225,Zak,Evans,27,Male,73,27,74,1,4,226,ESFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left arm?,I burned my left arm when I was 64,Do you have any shared friends with Oscar Mcghie?,No. Oscar and I don't share any friends,Who were your parents?,My mother was Carla and my father was Elijah,How many friends do you have?,I have 4 friends,Hunter,2
226,Lillie,Evans,27,Female,73,37,93,1,4,225,ESFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 75 when he died,Who was your first friend?,My first friend was Sophia Garner,What is your eldest sibling's age?,My eldest sibling is Conner who was born in the year 11,Weaver,2
227,Alexandra,Holt,27,Female,73,45,94,4,4,220,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she died?,My mother was 78 when she died,Do you have any children?,I have 4 wonderful children!,Would you say you're more of an introvert or an extrovert?,I think I'm more of an introvert,Do you have any shared friends with Clare Grierson?,No. Clare and I don't share any friends,Housewife,2
228,Isla,Morris,28,Female,72,4,52,5,4,222,INTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your torso?,I burned my torso when I was 18,What happened to your right leg?,I crippled my right leg when I was 60,Who were your parents?,My mother was Kelsey and my father was Shay,How many friends do you have?,I have 4 friends,Farmer,2
230,Jaxon,Little,28,Male,72,11,58,3,4,249,ENTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who was your first friend?,My first friend was Isla Morris,What is your eldest sibling's age?,My eldest sibling is Jonathan who was born in the year 7,How old was your mother when she died?,My mother was 87 when she died,Do you have any children?,I have 3 wonderful children!,Soldier,2
232,Michaela,Cassidy,28,Female,72,32,85,4,4,229,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 82 when he died,Who was your first friend?,My first friend was Lorna Garner,What is your eldest sibling's age?,My eldest sibling is Bonnie who was born in the year 3,Weaver,2
233,Sienna,Muldoon,28,Female,72,33,84,1,4,221,ESTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your left arm?,I burned my left arm when I was 22,How old was your mother when she died?,My mother was 98 when she died,Do you have any children?,I just have the one child,Would you say you're more of an introvert or an extrovert?,I think I'm more of an extrovert,Weaver,2
235,Matilda,Muldoon,29,Female,71,37,93,1,4,256,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your father when he died?,My father was 75 when he died,Who was your first friend?,My first friend was Lucie Duncanson,What is your eldest sibling's age?,My eldest sibling is Conner who was born in the year 11,How old was your mother when she died?,My mother was 82 when she died,Housewife,2
236,Pamela,Wales,29,Female,71,43,92,2,4,237,ISFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I have 2 wonderful children!,Would you say you're more of an introvert or an extrovert?,I think I'm more of an introvert,Do you have any shared friends with Jax Hair?,No. Jax and I don't share any friends,Who were your parents?,My mother was Victoria and my father was Kenzie,Housewife,2
238,Innes,Compton,29,Male,71,113,110,4,4,209,ENTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left arm?,I burned my left arm when I was 39,Who was your first friend?,My first friend was Bradley Mcghie,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother was 89 when she died,Soldier,3
239,Nicola,Evans,30,Female,70,27,74,0,4,273,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I don't have any children,Would you say you're more of an introvert or an extrovert?,I think I'm more of an extrovert,Do you have any shared friends with Innes Hair?,No. Innes and I don't share any friends,Who were your parents?,My mother was Carla and my father was Elijah,Housewife,2
240,Lewis,Tariq,30,Male,70,35,78,1,4,211,ENTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 16,How old were you when you married Amelia?,I married Amelia when I was 18 and they were 25,What happened to your torso?,I burned my torso when I was 28,How many friends do you have?,I have 4 friends,Soldier,2
241,Yvonne,Holt,30,Female,70,38,83,1,4,234,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 84 when he died,Who was your first friend?,My first friend was Michelle Brownlie,What is your eldest sibling's age?,My eldest sibling is Harris who was born in the year 6,Weaver,2
242,Arianna,Hosie,30,Female,70,39,87,4,4,251,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she died?,My mother was 75 when she died,Do you have any children?,I have 4 wonderful children!,Would you say you're more of an introvert or an extrovert?,I think I'm more of an introvert,Do you have any shared friends with Aiden Stephen?,No. Aiden and I don't share any friends,Housewife,2
243,Lauren,Rowe,30,Female,70,43,92,0,4,Single,ISFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right arm?,I crippled my right arm when I was 37,Who were your parents?,My mother was Victoria and my father was Kenzie,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Weaver,2
244,Amy,Cheung,30,Female,70,111,114,5,4,253,INFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father was 29 when he died,Who was your first friend?,My first friend was Jay Holt,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Jillian who was born 7 years after me,How old was your mother when she died?,My mother was 54 when she died,Weaver,3
247,Logan,Noon,31,Male,69,146,134,2,4,245,ISTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right leg?,I burned my right leg when I was 21,What happened to your torso?,I crippled my torso when I was 23,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Soldier,3
248,Lottie,Mcghie,32,Female,68,106,105,3,4,224,ENTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your left leg?,I burned my left leg when I was 20,What happened to your left leg?,I crippled my left leg when I was 31,What happened to your right leg?,I lost my right leg when I was 33,How old was your father when he died?,My father was 71 when he died,Farmer,3
249,Victoria,Little,32,Female,68,117,123,3,4,230,ESTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who was your first friend?,My first friend was Charlie Evans,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Gordon who was born 10 years after me,How old was your mother when she died?,My mother was 74 when she died,Do you have any children?,I have 3 wonderful children!,Weaver,3
250,Sarah,Stanners,32,Female,68,130,131,3,4,277,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she had you?,My mother was 23 years old when she had me,Do you have any shared friends with Murray Wales?,No. Murray and I don't share any friends,Who were your parents?,My mother was Lindsay and my father was Lennon,How many friends do you have?,I have 4 friends,Housewife,3
251,James,Hosie,32,Male,68,156,158,4,4,242,INTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left leg?,I burned my left leg when I was 20,What happened to your right leg?,I lost my right leg when I was 53,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father was 78 when he died,Hunter,3
253,Jackson,Cheung,33,Male,67,149,120,5,4,244,INTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I burned my left leg when I was 55,Do you have any children?,I have 5 wonderful children!,How old was your mother when she had you?,My mother was 21 years old when she had me,Do you have any shared friends with Maisie Fuller?,No. Maisie and I don't share any friends,Soldier,3
254,Nikki,Cheung,34,Female,66,152,147,4,4,264,INFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who were your parents?,My mother was Ann and my father was Allan,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 75 when he died,Farmer,3
256,Evan,Muldoon,35,Male,65,176,177,1,4,235,ESTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old was your mother when she had you?,My mother was 19 years old when she had me,Do you have any shared friends with Joseph Dryden?,No. Joseph and I don't share any friends,Who were your parents?,My mother was Anne and my father was Zak,How many friends do you have?,I have 4 friends,Soldier,3
258,Niamh,Noon,36,Female,64,141,122,2,4,255,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your torso?,I crippled my torso when I was 35,How old was your mother when she died?,My mother was 78 when she died,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 25 years old when she had me,Farmer,3
259,Paula,Noon,36,Female,64,146,134,2,4,272,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Victoria Little?,No. Victoria and I don't share any friends,Who were your parents?,My mother was Abby and my father was Ruairidh,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Weaver,3
260,Gayle,Mclay,36,Female,64,151,142,2,4,289,ISFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your father when he died?,My father was 80 when he died,Who was your first friend?,My first friend was Gabriel Gault,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Darren who was born 7 years after me,How old was your mother when she died?,My mother was 72 when she died,Housewife,3
264,Niall,Cheung,37,Male,63,149,120,4,4,254,INTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left leg?,I burned my left leg when I was 48,How old was your mother when she had you?,My mother was 25 years old when she had me,Do you have any shared friends with Jillian Bates?,No. Jillian and I don't share any friends,Who were your parents?,My mother was Jasmine and my father was Wesley,Hunter,3
265,Marie,Stanners,37,Female,63,152,147,2,4,285,INFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 33,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 75 when he died,Weaver,3
266,Keith,Glendinning,38,Male,62,102,104,4,4,261,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who was your first friend?,My first friend was Elliot Brewster,What is your eldest sibling's age?,My eldest sibling is Cara who was born in the year 37,How old was your mother when she died?,My mother was 79 when she died,Do you have any children?,I have 4 wonderful children!,Farmer,3
267,Leo,Bates,38,Male,62,111,114,1,4,262,INTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your mother when she had you?,My mother was 34 years old when she had me,Do you have any shared friends with Caroline Little?,No. Caroline and I don't share any friends,Who were your parents?,My mother was Jacqueline and my father was Kenzie,How many friends do you have?,I have 4 friends,Smith,3
268,Heidi,Muldoon,38,Female,62,171,183,3,4,282,ESFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 73 when he died,Who was your first friend?,My first friend was Cara Glendinning,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Raymond who was born 1 years after me,Weaver,3
269,Kaitlin,Ferry,38,Female,62,179,195,1,4,279,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she died?,My mother was 78 when she died,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 21 years old when she had me,Do you have any shared friends with Michaela Cassidy?,No. Michaela and I don't share any friends,Housewife,3
270,Harley,Little,38,Female,62,180,162,4,4,278,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who were your parents?,My mother was Harley and my father was John,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 71 when he died,Weaver,3
271,Bruce,Gault,39,Male,61,136,140,2,4,275,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 37,Who was your first friend?,My first friend was Adam Duncanson,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Frankie who was born 14 years after me,How old was your mother when she died?,My mother was 77 when she died,Farmer,3
273,Raymond,Evans,39,Male,61,171,183,0,4,239,ESFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 28,Who were your parents?,My mother was Charley and my father was Charlie,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Hunter,3
274,Sophia,Mcrae,39,Female,61,185,188,0,4,284,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 28,How old was your father when he died?,My father was 79 when he died,Who was your first friend?,My first friend was Sarah Stanners,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Keiran who was born 4 years after me,Weaver,3
275,Paula,Gault,39,Female,61,202,197,2,4,271,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she died?,My mother was 78 when she died,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 19 years old when she had me,Do you have any shared friends with Raymond Evans?,No. Raymond and I don't share any friends,Housewife,3
277,Niall,Stanners,40,Male,60,130,131,3,4,250,ESFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who was your first friend?,My first friend was Eden Gault,What is your eldest sibling's age?,My eldest sibling is Sarah who was born in the year 32,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 3 wonderful children!,Soldier,3
278,Cole,Little,40,Male,60,137,148,4,4,270,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your torso?,I scarred my torso when I was 26,What happened to your left arm?,I scarred my left arm when I was 29,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with Tracy Drummond?,No. Tracy and I don't share any friends,Hunter,3
279,Darren,Ferry,40,Male,60,172,194,1,4,269,ISTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I burned my left leg when I was 48,Who were your parents?,My mother was Sophie and my father was Reece,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Soldier,3
280,Eden,Gault,41,Female,59,138,144,3,4,287,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your father when he died?,My father was 75 when he died,Who was your first friend?,My first friend was Sarah Stanners,What is your eldest sibling's age?,My eldest sibling is Jackson who was born in the year 33,How old was your mother when she died?,My mother was 83 when she died,Farmer,3
282,Aaron,Muldoon,41,Male,59,176,177,3,4,268,ESTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 44,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 81 when he died,Soldier,3
284,Gordon,Mcrae,42,Male,58,117,123,0,4,274,ESTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right arm?,I lost my right arm when I was 21,What happened to your right leg?,I lost my right leg when I was 22,How old was your mother when she died?,My mother was 74 when she died,Do you have any children?,I don't have any children,Farmer,3
285,Gareth,Stanners,42,Male,58,130,131,2,4,265,ENFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 18,How old was your mother when she had you?,My mother was 33 years old when she had me,Do you have any shared friends with Harley Little?,No. Harley and I don't share any friends,Who were your parents?,My mother was Lindsay and my father was Lennon,Soldier,3
286,Hollie,Hair,42,Female,58,138,144,5,4,291,ENFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 55,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 75 when he died,Weaver,3
287,Kevin,Gault,42,Male,58,163,150,3,4,280,ENFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 38,Who was your first friend?,My first friend was Gabriel Gault,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Lyndsey who was born 3 years after me,How old was your mother when she died?,My mother was 82 when she died,Soldier,3
290,Jacob,Roy,42,Male,58,190,192,5,4,283,INFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 22,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 78 when he died,Who was your first friend?,My first friend was Hollie Hair,Soldier,3
291,Kenzie,Hair,42,Male,58,210,205,5,4,286,ESFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Elle who was born 10 years after me,How old was your mother when she died?,My mother was 76 when she died,Do you have any children?,I have 5 wonderful children!,How old was your mother when she had you?,My mother was 19 years old when she had me,Hunter,3
292,Darren,Skinner,43,Male,57,151,142,2,4,310,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any shared friends with Aiden Nelson?,No. Aiden and I don't share any friends,Who were your parents?,My mother was Jacqueline and my father was Douglas,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Farmer,3
293,Bruce,Hewitt,43,Male,57,153,155,4,4,314,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your father when he died?,My father was 67 when he died,Who was your first friend?,My first friend was Erin Main,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Rosie who was born 16 years after me,How old was your mother when she died?,My mother was 86 when she died,Farmer,3
294,Keiran,Mcghie,43,Male,57,185,188,4,4,296,ENTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any children?,I have 4 wonderful children!,How old was your mother when she had you?,My mother was 25 years old when she had me,Do you have any shared friends with Kenzie Hair?,No. Kenzie and I don't share any friends,Who were your parents?,My mother was Kimberley and my father was Wesley,Hunter,3
295,Aiden,Nelson,43,Male,57,186,167,2,4,318,INFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your torso?,I scarred my torso when I was 35,What happened to your right leg?,I scarred my right leg when I was 39,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Hunter,3
296,Hope,Mcghie,43,Female,57,189,168,4,4,294,ESTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father was 25 when he died,Who was your first friend?,My first friend was Ciara Noon,What is your eldest sibling's age?,My eldest sibling is Alex who was born in the year 42,How old was your mother when she died?,My mother is actually still alive,Weaver,3
297,Meghan,Niven,44,Female,56,115,116,2,4,300,ENTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 24,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 39 years old when she had me,Do you have any shared friends with Heidi Muldoon?,Yes. We have 1 shared friend. It's Louis Ritchie,Farmer,3
298,Lorraine,Mcghie,44,Female,56,149,120,5,4,305,INTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who were your parents?,My mother was Jasmine and my father was Wesley,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 46 when he died,Housewife,3
299,Millie,Ritchie,44,Female,56,171,183,3,4,302,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Lewis Tariq,What is your eldest sibling's age?,My eldest sibling is Heidi who was born in the year 38,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 3 wonderful children!,Housewife,3
300,Mason,Niven,44,Male,56,200,174,2,4,297,ENTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I lost my left leg when I was 18,How old was your mother when she had you?,My mother was 24 years old when she had me,Do you have any shared friends with Gordon Mcrae?,No. Gordon and I don't share any friends,Who were your parents?,My mother was Jillian and my father was Kian,Smith,3
301,Sonny,Bates,44,Male,56,203,217,2,4,311,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Lottie Mcghie,Hunter,4
302,Louis,Ritchie,45,Male,55,129,125,3,4,299,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Millie?,I married Millie when I was 18 and they were 19,What happened to your left arm?,I burned my left arm when I was 32,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Graeme who was born 1 years after me,How old was your mother when she died?,My mother was 83 when she died,Farmer,3
303,Lyndsey,Ritchie,45,Female,55,163,150,2,4,307,ESFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Niall Stanners?,No. Niall and I don't share any friends,Who were your parents?,My mother was Arianna and my father was Gregor,Weaver,3
304,Clara,Little,45,Female,55,176,177,4,4,315,ESTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 81 when he died,Who was your first friend?,My first friend was Lorraine Mcghie,Weaver,3
305,Brandon,Mcghie,45,Male,55,207,219,5,4,298,INTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Lorraine?,I married Lorraine when I was 18 and they were 19,What happened to your left leg?,I burned my left leg when I was 44,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Arlo who was born 6 years after me,How old was your mother when she died?,My mother was 76 when she died,Soldier,4
306,Brian,Glendinning,46,Male,54,102,104,3,4,316,ENFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 37,Do you have any children?,I have 3 wonderful children!,How old was your mother when she had you?,My mother was 44 years old when she had me,Do you have any shared friends with Mya Bates?,No. Mya and I don't share any friends,Smith,3
307,Graeme,Ritchie,46,Male,54,129,125,2,4,303,ESFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who were your parents?,My mother was Nova and my father was Jax,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 79 when he died,Soldier,3
